Cell_voltage,Current,Supply_voltage,TEG1,TEG2,Time
0.000278978,9.92e-07,0.000293271,-0.001877914,0.001928406,17496.228950977325
0.000355122,7.631e-07,0.000336931,-0.00187807,0.001931226,17498.00395679474
0.000353693,1.0175e-06,0.000302107,-0.001877992,0.001934071,17499.784907579422
0.000330824,1.1955e-06,0.00033771,-0.001877771,0.001936878,17501.593665122986
0.00033901,8.903e-07,0.000344727,-0.001877992,0.001939321,17503.386676073074
0.000304966,8.394e-07,0.000318869,-0.001877602,0.001942167,17505.16845846176
0.000312502,1.0429e-06,0.000301717,-0.001877485,0.001945025,17506.950694561005
0.000313802,6.613e-07,0.000349925,-0.001877368,0.001947598,17508.723992347717
0.000299249,8.903e-07,0.0003598,-0.00187742,0.001950911,17510.499863624573
0.00031848,1.0175e-06,0.000301847,-0.001877485,0.001953302,17512.274909496307
0.000301847,6.613e-07,0.000240776,-0.001878174,0.001956083,17514.05500817299
0.000260007,5.596e-07,0.000301977,-0.001877693,0.001958461,17515.83822774887
0.000281967,6.868e-07,0.000241946,-0.001877602,0.001961358,17517.617253303528
0.000269363,7.377e-07,0.000267024,-0.001877758,0.00196397,17519.42241334915
0.000300288,7.885e-07,0.000280667,-0.001877901,0.001966582,17521.221258878708
0.000256109,7.377e-07,0.000250782,-0.001877888,0.001969597,17523.011014699936
0.000285995,5.087e-07,0.000249222,-0.001878473,0.001972065,17524.80328297615
0.000301847,7.885e-07,0.00023207,-0.001878161,0.00197495,17526.58592557907
0.000323937,7.885e-07,0.000312113,-0.001878343,0.001978108,17528.363965272903
0.000199716,8.394e-07,0.000251691,-0.001878122,0.001980836,17530.13710665703
0.00027482,6.868e-07,0.000251301,-0.001878421,0.001983552,17531.911503076553
0.000285085,7.377e-07,0.000278199,-0.001878694,0.001986956,17533.692873239517
0.00025416,7.631e-07,0.000304706,-0.001878512,0.00199027,17535.46606516838
0.000298469,7.885e-07,0.00027534,-0.001879434,0.00199318,17537.24135494232
0.000319389,6.105e-07,0.000334072,-0.001878681,0.001995623,17539.017666339874
0.000287294,7.631e-07,0.000293531,-0.001878369,0.001998963,17540.794707775116
0.000326016,9.157e-07,0.000336021,-0.001878758,0.002001263,17542.582195043564
0.000265335,7.885e-07,0.000312242,-0.001878577,0.002003887,17544.36066365242
0.000319909,6.613e-07,0.000353173,-0.001879057,0.002006473,17546.14018893242
0.000342518,8.394e-07,0.000305226,-0.001879564,0.00200941,17547.927248477936
0.000305486,9.157e-07,0.000287814,-0.001878927,0.002011554,17549.724051475525
0.000309254,8.903e-07,0.000323677,-0.001878849,0.002014581,17551.51514697075
0.000331343,1.0683e-06,0.000347586,-0.001879447,0.002015998,17553.28870201111
0.000350315,8.394e-07,0.000276379,-0.001879018,0.002018622,17555.06628203392
0.000280537,9.411e-07,0.000369156,-0.00187972,0.002020974,17556.848650455475
0.000270922,8.903e-07,0.00027482,-0.001880695,0.002022858,17558.627681970596
0.000289893,5.596e-07,0.000285085,-0.0018805,0.002024807,17560.406723976135
0.000300418,9.92e-07,0.000283916,-0.001880539,0.002027107,17562.189697742462
0.000328485,8.648e-07,0.000315361,-0.001880825,0.00202894,17563.98275589943
0.000314062,8.648e-07,0.000288204,-0.00188111,0.002030824,17565.75007033348
0.000327575,1.0683e-06,0.000298599,-0.001882202,0.00203289,17567.52280306816
0.000335631,7.122e-07,0.000290543,-0.001881916,0.002034293,17569.298418045044
0.000259487,8.648e-07,0.000298729,-0.001882774,0.00203632,17571.079301834106
0.000341479,1.0429e-06,0.000307565,-0.001882826,0.002037528,17572.858991622925
0.00033784,9.666e-07,0.000261177,-0.001883774,0.002038906,17574.640417575836
0.000321208,8.14e-07,0.000242595,-0.001883865,0.002040478,17576.427309274673
0.000304186,7.885e-07,0.000289763,-0.001884749,0.002042024,17578.22198867798
0.000333942,1.1446e-06,0.000333682,-0.001884398,0.002043688,17580.00280070305
0.000375523,8.14e-07,0.000321338,-0.001885203,0.002045013,17581.78212070465
0.000310683,8.903e-07,0.000346286,-0.001885515,0.00204626,17583.568382263184
0.00035915,8.648e-07,0.000305096,-0.00188597,0.00204782,17585.34904885292
0.000354732,9.666e-07,0.000366427,-0.001886451,0.002049275,17587.146310329437
0.000364478,9.157e-07,0.000305616,-0.001886919,0.002050159,17588.92456293106
0.000364998,8.394e-07,0.000346156,-0.001887373,0.002050795,17590.701071739197
0.000318869,7.377e-07,0.000273261,-0.001887776,0.002051913,17592.478934288025
0.000344337,8.903e-07,0.000341609,-0.001888192,0.002052666,17594.265130519867
0.000294311,9.666e-07,0.000341219,-0.001889219,0.002052588,17596.04536342621
0.000280018,1.0683e-06,0.000304966,-0.001889102,0.002052419,17597.827944993973
0.000334462,9.157e-07,0.00031731,-0.001889985,0.002053407,17599.626711845398
0.000367077,8.903e-07,0.000352004,-0.001890492,0.002053511,17601.42959165573
0.000325236,8.648e-07,0.000350834,-0.001891376,0.002053771,17603.217843055725
0.000278718,6.868e-07,0.000287424,-0.00189222,0.002054615,17605.017045736313
0.000299898,7.122e-07,0.000301328,-0.001892129,0.002054252,17606.795619010925
0.000310943,1.0175e-06,0.000301977,-0.001892129,0.002054343,17608.58102631569
0.000330044,7.631e-07,0.000304316,-0.00189339,0.002054797,17610.360147476196
0.000310293,7.377e-07,0.000269233,-0.001894026,0.002054524,17612.132667779922
0.000283396,9.92e-07,0.00027508,-0.00189491,0.002054576,17613.904586076736
0.000373184,1.0429e-06,0.000351224,-0.001895287,0.002055135,17617.026335716248
0.000349405,9.666e-07,0.000363178,-0.00189591,0.002054317,17618.817181110382
0.000345897,1.0683e-06,0.000364608,-0.001896508,0.002054862,17620.590837955475
0.000341479,8.903e-07,0.000341998,-0.001898015,0.002054927,17622.367416858673
0.000388646,8.14e-07,0.000282487,-0.00189834,0.00205455,17624.14236497879
0.000330954,9.411e-07,0.000310553,-0.00189912,0.00205433,17625.91454935074
0.000256889,7.122e-07,0.000248832,-0.001899159,0.002054849,17627.68390917778
0.000282876,7.631e-07,0.000306265,-0.001899861,0.002054511,17629.46188569069
0.00029639,6.868e-07,0.000286385,-0.001900536,0.002054511,17631.248598337173
0.0002743,8.648e-07,0.000287944,-0.001900848,0.002054433,17633.051338911057
0.000325886,8.14e-07,0.000280278,-0.001901277,0.002054485,17634.849068164825
0.000282227,6.359e-07,0.000290543,-0.001901108,0.002054563,17636.62984108925
0.000378901,9.666e-07,0.000308344,-0.001901992,0.002055044,17638.406490564346
0.00027521,7.122e-07,0.000326276,-0.00190255,0.002055083,17640.184486865997
0.00033914,1.0683e-06,0.000312113,-0.001902654,0.002054927,17641.972024202347
0.000326146,9.157e-07,0.000315101,-0.0019032,0.002054771,17643.747696638107
0.00029704,1.0938e-06,0.000306525,-0.00190307,0.002055213,17645.526819705963
0.000341349,8.648e-07,0.000335112,-0.001903811,0.002055304,17647.300586223602
0.000325366,9.92e-07,0.000334722,-0.001904538,0.002055928,17649.07781648636
0.000310943,9.92e-07,0.000365647,-0.001904915,0.002056149,17650.86798262596
0.000328875,1.0938e-06,0.000323677,-0.001904785,0.002056655,17652.648921728134
0.000369415,8.394e-07,0.000319259,-0.00190537,0.002057812,17654.42502760887
0.000282616,9.92e-07,0.000277029,-0.001905565,0.002057864,17656.210855960846
0.000357201,8.14e-07,0.000387347,-0.0019055,0.002059267,17657.987565517426
0.000341219,1.0683e-06,0.000337191,-0.001906279,0.00205993,17659.763756752014
0.000333812,1.1446e-06,0.000336411,-0.001906526,0.002060826,17661.537056207657
0.000393714,1.1192e-06,0.000358631,-0.001906526,0.00206236,17663.317222356796
0.000393194,1.0429e-06,0.000354992,-0.001907033,0.002063399,17665.11356139183
0.000324067,1.0429e-06,0.000376302,-0.001907072,0.002063919,17666.911253213882
0.000349795,1.1701e-06,0.000353043,-0.001907215,0.002064972,17668.685403823853
0.000328615,9.666e-07,0.000355512,-0.001907787,0.002065699,17670.458332777023
0.000416063,1.1192e-06,0.000390985,-0.001908112,0.002066661,17672.23466038704
0.000404239,9.157e-07,0.00031848,-0.001908151,0.002067479,17674.015892744064
0.00040164,1.0683e-06,0.000366817,-0.001908683,0.002068194,17675.794907569885
0.000444,9.92e-07,0.000438933,-0.00190906,0.002069571,17677.56737470627
0.000430876,8.903e-07,0.000377212,-0.00190945,0.002070403,17679.34482359886
0.000428538,1.0938e-06,0.00044413,-0.001909528,0.002071429,17681.122039556503
0.000385268,1.0938e-06,0.000400341,-0.001909476,0.002072885,17682.90110874176
0.000385008,1.1446e-06,0.000351614,-0.001910139,0.002073586,17684.693835496902
0.0003598,9.157e-07,0.000372664,-0.001910606,0.00207499,17686.49102973938
0.000398652,8.14e-07,0.00038111,-0.001911178,0.002076081,17688.277698755264
0.000345897,1.2209e-06,0.000356682,-0.001911594,0.002076926,17690.055131673813
0.00035967,9.92e-07,0.000388127,-0.001911685,0.0020779,17691.841549873352
0.000344207,1.0175e-06,0.000342388,-0.00191201,0.002079148,17693.620567798615
0.000307435,1.1446e-06,0.00027456,-0.001912218,0.002079772,17695.413584709167
0.000308604,8.903e-07,0.000366427,-0.001912607,0.00208124,17697.193667411804
0.000329524,8.903e-07,0.000298859,-0.00191301,0.002081084,17698.97601914406
0.000287554,7.885e-07,0.00031796,-0.001913387,0.002082617,17700.759331941605
0.000310423,7.631e-07,0.000298599,-0.001913543,0.002083553,17702.538410186768
0.00031731,9.92e-07,0.000348495,-0.001914518,0.002083735,17704.34264230728
0.000295221,5.342e-07,0.000320689,-0.001914323,0.002083839,17706.124905347824
0.000280667,7.122e-07,0.000272351,-0.001914193,0.002085567,17707.904475212097
0.00029587,6.868e-07,0.000297559,-0.001914492,0.002085437,17709.678124904633
