Cell_voltage,Current,Supply_voltage,TEG1,TEG2,Time
0.42930909,0.00124613,0.42932207,-0.00218357,0.002210856,9018.00019955635
0.42933246,0.00124613,0.42930389,-0.002183506,0.002209829,9019.629809141159
0.42931038,0.0012463335,0.42935454,-0.002183609,0.002209478,9021.217794895172
0.42929999,0.0012463843,0.42935065,-0.002183869,0.002208881,9022.816900014877
0.42937143,0.0012462063,0.4292948,-0.002184142,0.002207789,9024.424778699875
0.42934026,0.0012462063,0.42936364,-0.002184246,0.002207451,9026.012734651566
0.42930259,0.0012461808,0.42933896,-0.002184363,0.002206827,9027.603418827057
0.42926363,0.0012462572,0.42932078,-0.002183921,0.002206594,9029.194643259048
0.42928181,0.0012461808,0.42926882,-0.002184779,0.002205918,9030.795075416565
0.42932727,0.0012463335,0.42926623,-0.002183882,0.002205944,9032.394852638245
0.42927142,0.001246537,0.42925713,-0.002184506,0.002204891,9034.003634929657
0.42928441,0.0012461554,0.42927142,-0.002184298,0.002204541,9035.595762491226
0.42930649,0.0012462572,0.42930649,-0.002184714,0.002203917,9037.184122562408
0.42926882,0.0012460537,0.4292961,-0.002184558,0.002203332,9038.765296697617
0.4292935,0.0012460028,0.42927272,-0.002183986,0.002203124,9040.357725143433
0.42928051,0.0012462826,0.4292987,-0.002184519,0.002202371,9041.956028461456
0.42932078,0.0012460791,0.42927012,-0.002184077,0.002201955,9043.568565607071
0.42932467,0.00124613,0.42925324,-0.002184025,0.002201266,9045.155767679214
0.42930389,0.0012462063,0.42930519,-0.002184103,0.002200915,9046.750476837158
0.42928051,0.0012463589,0.42933896,-0.002183726,0.00220085,9048.351025342941
0.4292974,0.0012463335,0.42930909,-0.00218357,0.00220072,9049.957959651947
0.42931428,0.0012462572,0.42934675,-0.002183428,0.002200655,9051.553032398224
0.42928701,0.0012463335,0.42931948,-0.002182791,0.002200603,9053.135748624802
0.4292974,0.0012464098,0.4292935,-0.002182765,0.002201032,9054.730814218521
0.42934415,0.0012464861,0.42935325,-0.002182154,0.002201266,9056.33611369133
0.42931688,0.0012461808,0.42930129,-0.002182336,0.002201032,9057.913865566254
0.42932857,0.0012461554,0.42934935,-0.002182102,0.002200785,9059.502736330032
0.42933506,0.0012461808,0.42931298,-0.002182063,0.002200564,9061.098395824432
0.42931688,0.0012462572,0.42932207,-0.002181297,0.002200538,9062.692116498947
0.42931558,0.0012464098,0.42936493,-0.002181219,0.002200357,9064.284818649292
0.42934156,0.0012463843,0.42938571,-0.002181128,0.002199733,9065.883695363998
0.42938182,0.001246308,0.42934935,-0.002180946,0.002199044,9067.48249745369
0.42930129,0.0012464352,0.42928571,-0.002180933,0.002198563,9069.08804678917
0.42930259,0.0012464352,0.4292974,-0.00218105,0.002198446,9070.674674510956
0.42938831,0.0012463335,0.42938961,-0.00218053,0.002197745,9072.277037620544
0.42931298,0.001246308,0.42939221,-0.002180231,0.00219677,9073.883881807327
0.42936623,0.0012463335,0.42935974,-0.002180088,0.002196043,9075.477017879486
0.42934026,0.0012463335,0.42934285,-0.002179945,0.00219538,9077.073057889938
0.42934935,0.0012463843,0.42934026,-0.002179724,0.002194353,9078.673543930054
0.42934156,0.0012464098,0.42935065,-0.002179984,0.002193067,9080.273660898209
0.42931298,0.001246537,0.42933506,-0.00217975,0.002192508,9081.878193855286
0.42935065,0.0012462826,0.42932078,-0.002179283,0.002192066,9083.470650196075
0.42936104,0.0012463589,0.42934805,-0.002179192,0.002190507,9085.060162782669
0.42945715,0.0012464098,0.4294039,-0.002178984,0.002189377,9086.650057315826
0.42934026,0.0012464098,0.42934156,-0.002178893,0.002188246,9088.250919342041
0.42936234,0.0012465115,0.42938052,-0.002179218,0.002186934,9089.852860689163
0.42938701,0.0012464352,0.42933636,-0.00217901,0.002185829,9091.43890619278
0.42934545,0.0012463843,0.42937403,-0.002178737,0.002184582,9093.025985240936
0.42938182,0.0012463335,0.42935454,-0.002178672,0.002182724,9094.629975557327
0.42936753,0.0012464606,0.42935454,-0.002178594,0.00218097,9096.235913038254
0.4294039,0.0012466641,0.4293974,-0.002178997,0.002179281,9097.841007947922
0.42940909,0.0012465115,0.42938701,-0.002178594,0.002177383,9099.424931049347
0.42933896,0.0012464352,0.42937662,-0.00217862,0.002175421,9101.01921248436
0.42934675,0.0012464861,0.42936753,-0.002178425,0.002173355,9102.60682106018
0.42928311,0.0012461045,0.42931298,-0.002178022,0.002170523,9104.202234745026
0.42936104,0.0012463589,0.42933246,-0.002177866,0.002167547,9105.804550170898
0.42935065,0.001246308,0.42936234,-0.002178269,0.002165663,9107.408807754517
0.42930909,0.0012465115,0.42931168,-0.002177307,0.002163337,9108.991106748581
0.42933766,0.0012464352,0.42935584,-0.002177113,0.002160102,9110.583811283112
0.42935974,0.0012464352,0.4294039,-0.002177281,0.002156905,9112.175467729568
0.42936234,0.0012463335,0.42937922,-0.002177281,0.002154605,9113.77464389801
0.42936493,0.0012464352,0.42936623,-0.00217645,0.002151396,9115.392795085907
